GeneID	length	SYMBOL
ENSMUSG00000004098	6809	Col5a3
ENSMUSG00000004099	7377	Dnmt1
ENSMUSG00000004100	4004	Ppan
ENSMUSG00000004105	6286	Angptl2
ENSMUSG00000004110	25216	Cacna1e
ENSMUSG00000004113	9941	Cacna1b
ENSMUSG00000004127	7976	Trmt10a
ENSMUSG00000004151	13296	Etv1
ENSMUSG00000004187	3932	Kifc2
ENSMUSG00000004207	2738	Psap
ENSMUSG00000004221	8110	Ikbkg
ENSMUSG00000004231	6120	Pax2
ENSMUSG00000004233	5946	Wars2
ENSMUSG00000004263	4600	Atn1
ENSMUSG00000004264	3718	Phb2
ENSMUSG00000004266	2802	Ptpn6
ENSMUSG00000004267	4705	Eno2
ENSMUSG00000004268	4632	Emg1
ENSMUSG00000004270	3268	Lpcat3
ENSMUSG00000004285	1063	Atp6v1f
ENSMUSG00000004296	1967	Il12b
ENSMUSG00000004317	11452	Clcn5
ENSMUSG00000004319	17071	Clcn3
ENSMUSG00000004328	6710	Hif3a
ENSMUSG00000004341	1368	Gpx6
ENSMUSG00000004344	1674	Gpx5
ENSMUSG00000004347	20520	Pde1c
ENSMUSG00000004356	10199	Utp20
ENSMUSG00000004359	3841	Spic
ENSMUSG00000004360	5767	9330159F19Rik
ENSMUSG00000004364	4873	Cul3
ENSMUSG00000004366	721	Sst
ENSMUSG00000004371	2081	Il11
ENSMUSG00000004383	7976	Large1
ENSMUSG00000004393	2533	Ddx56
ENSMUSG00000004394	2178	Tmed4
ENSMUSG00000004415	8176	Col26a1
ENSMUSG00000004446	3550	Bid
ENSMUSG00000004451	4930	Ralb
ENSMUSG00000004455	3424	Ppp1cc
ENSMUSG00000004460	3236	Dnajb11
ENSMUSG00000004462	6939	Tbccd1
ENSMUSG00000004473	2978	Clec11a
ENSMUSG00000004500	4776	Zfp324
ENSMUSG00000004508	6168	Gab2
ENSMUSG00000004530	9664	Coro1c
ENSMUSG00000004535	9991	Tax1bp1
ENSMUSG00000004540	2100	Psg17
ENSMUSG00000004542	3205	Psg19
ENSMUSG00000004552	3170	Ctse
ENSMUSG00000004558	3397	Ndrg2
ENSMUSG00000004561	3970	Mettl17
ENSMUSG00000004562	10366	Arhgef40
ENSMUSG00000004565	9698	Pnpla6
ENSMUSG00000004567	7555	Mcoln1
ENSMUSG00000004568	13889	Arhgef18
ENSMUSG00000004591	12877	Pkn2
ENSMUSG00000004609	7771	Cd33
ENSMUSG00000004610	1164	Etfb
ENSMUSG00000004612	914	Nkg7
ENSMUSG00000004626	4159	Stxbp2
ENSMUSG00000004630	1828	Pcp2
ENSMUSG00000004631	10612	Sgce
ENSMUSG00000004633	5812	Chn2
ENSMUSG00000004637	10173	Wwox
ENSMUSG00000004642	6076	Slbp
ENSMUSG00000004651	7108	Tyr
ENSMUSG00000004654	3487	Ghrhr
ENSMUSG00000004655	2627	Aqp1
ENSMUSG00000004661	7976	Arid3b
ENSMUSG00000004665	2460	Cnn2
ENSMUSG00000004667	2670	Polr2e
ENSMUSG00000004668	19737	Abca13
ENSMUSG00000004677	7500	Myo9b
ENSMUSG00000004698	14838	Hdac9
ENSMUSG00000004707	3307	Ly9
ENSMUSG00000004709	4876	Cd244a
ENSMUSG00000004730	3238	Adgre1
ENSMUSG00000004748	1738	Mtfp1
ENSMUSG00000004768	8285	Rab23
ENSMUSG00000004771	2992	Rab11a
ENSMUSG00000004788	1885	Eif2b2
ENSMUSG00000004789	9559	Dlst
ENSMUSG00000004791	2903	Pgf
ENSMUSG00000004798	5977	Ulk2
ENSMUSG00000004814	1295	Ccl24
ENSMUSG00000004815	7189	Dgkq
ENSMUSG00000004821	763	Tmed11
ENSMUSG00000004837	1793	Grap
ENSMUSG00000004842	3505	Pou1f1
ENSMUSG00000004843	1928	Chmp2b
ENSMUSG00000004846	4519	Plod3
ENSMUSG00000004849	2198	Ap1s1
ENSMUSG00000004864	3150	Mapk13
ENSMUSG00000004865	12376	Srpk1
ENSMUSG00000004872	6187	Pax3
ENSMUSG00000004880	4761	Lbr
ENSMUSG00000004885	1322	Crabp2
ENSMUSG00000004891	6416	Nes
ENSMUSG00000004892	4064	Bcan
ENSMUSG00000004894	2371	Hapln2
ENSMUSG00000004895	2099	Prcc
ENSMUSG00000004896	6342	Mettl25b
ENSMUSG00000004897	2873	Hdgf
ENSMUSG00000004902	1911	Slc25a18
ENSMUSG00000004929	5059	Thop1
ENSMUSG00000004931	2890	Apba3
ENSMUSG00000004933	4594	Matk
ENSMUSG00000004934	3695	Pias4
ENSMUSG00000004936	3391	Map2k1
ENSMUSG00000004937	2876	Sgta
ENSMUSG00000004939	1854	Nmrk2
ENSMUSG00000004945	1837	Tmem242
ENSMUSG00000004947	7032	Dtx2
ENSMUSG00000004948	1323	Zp3
ENSMUSG00000004951	1031	Hspb1
ENSMUSG00000004952	7485	Rasa4
ENSMUSG00000004961	2380	Syt5
ENSMUSG00000004980	6584	Hnrnpa2b1
ENSMUSG00000004988	1957	Fxyd4
ENSMUSG00000004994	2694	Yju2b
ENSMUSG00000004996	3273	Mri1
ENSMUSG00000005034	8772	Prkacb
ENSMUSG00000005043	4414	Sgsh
ENSMUSG00000005045	9583	Chd5
ENSMUSG00000005054	603	Cstb
ENSMUSG00000005057	5406	Sh2b2
ENSMUSG00000005069	3943	Pex5
ENSMUSG00000005078	2692	Jkamp
ENSMUSG00000005087	6776	Cd44
ENSMUSG00000005089	13133	Slc1a2
ENSMUSG00000005102	7457	Eif2ak4
ENSMUSG00000005103	8899	Wdr1
ENSMUSG00000005107	5083	Slc2a9
ENSMUSG00000005124	5565	Ccn4
ENSMUSG00000005125	6596	Ndrg1
ENSMUSG00000005131	3539	4930550C14Rik
ENSMUSG00000005142	8026	Man2b1
ENSMUSG00000005148	5201	Klf5
ENSMUSG00000005150	2818	Wdr83
ENSMUSG00000005161	3050	Prdx2
ENSMUSG00000005198	7067	Polr2a
ENSMUSG00000005202	1506	Shbg
ENSMUSG00000005204	3632	Senp3
ENSMUSG00000005220	5400	Corin
ENSMUSG00000005225	7005	Plekha8
ENSMUSG00000005232	1974	G6pc2
ENSMUSG00000005233	3188	Spc25
ENSMUSG00000005237	14968	Dnah2
ENSMUSG00000005251	3591	Ripk4
ENSMUSG00000005262	4336	Ufd1
ENSMUSG00000005267	7632	Zfp287
ENSMUSG00000005268	15339	Prlr
ENSMUSG00000005299	9650	Letm1
ENSMUSG00000005312	4406	Ubqln1
ENSMUSG00000005320	3542	Fgfr4
ENSMUSG00000005338	7248	Cadm3
ENSMUSG00000005339	998	Fcer1a
ENSMUSG00000005354	4208	Txn2
ENSMUSG00000005355	2394	Casp14
ENSMUSG00000005357	2152	Slc1a6
ENSMUSG00000005360	8537	Slc1a3
ENSMUSG00000005362	6982	Crbn
ENSMUSG00000005364	3575	Il5ra
ENSMUSG00000005370	4346	Msh6
ENSMUSG00000005371	4397	Fbxo11
ENSMUSG00000005373	5538	Mlxipl
ENSMUSG00000005374	7855	Tbl2
ENSMUSG00000005378	3386	Bud23
ENSMUSG00000005397	6943	Nid1
ENSMUSG00000005410	3993	Mcm5
ENSMUSG00000005413	1751	Hmox1
ENSMUSG00000005417	13327	Mprip
ENSMUSG00000005442	10294	Cic
ENSMUSG00000005447	2107	Pafah1b3
ENSMUSG00000005465	3495	Il27ra
ENSMUSG00000005469	2488	Prkaca
ENSMUSG00000005470	2338	Asf1b
ENSMUSG00000005474	1203	Myl10
ENSMUSG00000005481	5155	Ddx39a
ENSMUSG00000005483	3204	Dnajb1
ENSMUSG00000005493	6895	Msh4
ENSMUSG00000005501	11871	Usp40
ENSMUSG00000005503	2877	Evx1
ENSMUSG00000005505	3139	Kbtbd4
ENSMUSG00000005506	8446	Celf1
ENSMUSG00000005510	2178	Ndufs3
ENSMUSG00000005514	4021	Por
ENSMUSG00000005533	16791	Igf1r
ENSMUSG00000005534	13746	Insr
ENSMUSG00000005540	3092	Fcer2a
ENSMUSG00000005547	2073	Cyp2a5
ENSMUSG00000005553	3761	Atp4a
ENSMUSG00000005566	4158	Trim28
ENSMUSG00000005575	2357	Ube2m
ENSMUSG00000005580	5197	Adcy9
ENSMUSG00000005583	15715	Mef2c
ENSMUSG00000005609	8000	Ctr9
ENSMUSG00000005610	10166	Eif4g2
ENSMUSG00000005611	6827	Irag1
ENSMUSG00000005615	7412	Pcyt1a
ENSMUSG00000005621	7412	Zfp592
ENSMUSG00000005625	2808	Psmd4
ENSMUSG00000005628	1717	Tmod4
ENSMUSG00000005640	5714	Insrr
ENSMUSG00000005649	2526	Cabp5
ENSMUSG00000005656	2998	Snx6
ENSMUSG00000005667	3487	Mthfd2
ENSMUSG00000005672	8911	Kit
ENSMUSG00000005674	5135	Tomm40l
ENSMUSG00000005677	4414	Nr1i3
ENSMUSG00000005681	537	Apoa2
ENSMUSG00000005682	8472	Pan2
ENSMUSG00000005683	5779	Cs
ENSMUSG00000005686	5627	Ampd3
ENSMUSG00000005687	4390	Bcas2
ENSMUSG00000005696	5505	Sh2d1a
ENSMUSG00000005698	4860	Ctcf
ENSMUSG00000005699	1582	Pard6a
ENSMUSG00000005705	1013	Agrp
ENSMUSG00000005716	1041	Pvalb
ENSMUSG00000005718	2541	Tfap4
ENSMUSG00000005732	1666	Ranbp1
ENSMUSG00000005763	5329	Cd247
ENSMUSG00000005774	5497	Rfx5
ENSMUSG00000005779	1951	Psmb4
ENSMUSG00000005800	2425	Mmp8
ENSMUSG00000005802	5482	Slc30a4
ENSMUSG00000005803	4084	Sqor
ENSMUSG00000005804	3899	Bloc1s6
ENSMUSG00000005813	7000	Metap1
ENSMUSG00000005823	2862	Gpr108
ENSMUSG00000005824	1847	Tnfsf14
ENSMUSG00000005836	6508	Gata6
ENSMUSG00000005846	2258	Rsl1d1
ENSMUSG00000005864	3095	Cnga2
ENSMUSG00000005871	16116	Apc
ENSMUSG00000005873	3151	Reep5
ENSMUSG00000005881	2121	Ergic3
ENSMUSG00000005882	6044	Uqcc1
ENSMUSG00000005883	3921	Spo11
ENSMUSG00000005886	15642	Ncoa2
ENSMUSG00000005891	876	Prl4a1
ENSMUSG00000005892	1384	Trh
ENSMUSG00000005893	14935	Nr2c2
ENSMUSG00000005897	4607	Nr2c1
ENSMUSG00000005899	9034	Smpd4
ENSMUSG00000005907	10356	Pex1
ENSMUSG00000005917	5422	Otx1
ENSMUSG00000005936	7821	Kctd20
ENSMUSG00000005947	4581	Itgae
ENSMUSG00000005949	3391	Ctns
ENSMUSG00000005950	2395	P2rx5
ENSMUSG00000005951	2985	Shpk
ENSMUSG00000005952	3681	Trpv1
ENSMUSG00000005958	6641	Ephb3
ENSMUSG00000005968	3117	Tuft1
ENSMUSG00000005973	3196	Rcn1
ENSMUSG00000005980	3083	Dnase1
ENSMUSG00000005981	2573	Trap1
ENSMUSG00000005982	3765	Naa60
ENSMUSG00000005983	3227	1700037C18Rik
ENSMUSG00000005986	2460	Ankrd13d
ENSMUSG00000005994	2828	Tyrp1
ENSMUSG00000006005	10496	Tpr
ENSMUSG00000006007	3350	Pdc
ENSMUSG00000006010	4100	Odr4
ENSMUSG00000006014	4280	Prg4
ENSMUSG00000006019	4596	Dhx34
ENSMUSG00000006021	3341	Kptn
ENSMUSG00000006024	3786	Napa
ENSMUSG00000006050	2279	Sra1
ENSMUSG00000006056	1621	Calcoco2
ENSMUSG00000006057	4908	Atp5mc1
ENSMUSG00000006058	2677	Snf8
ENSMUSG00000006095	1442	Tbcb
ENSMUSG00000006127	5728	Inpp5k
ENSMUSG00000006134	5042	Crkl
ENSMUSG00000006143	1303	Upk3bl
ENSMUSG00000006154	6036	Eps8l1
ENSMUSG00000006169	7033	Clint1
ENSMUSG00000006179	4183	Prss16
ENSMUSG00000006191	12799	Cdkal1
ENSMUSG00000006200	1010	Rhox6
ENSMUSG00000006204	9202	Cdcp3
ENSMUSG00000006205	2879	Htra1
ENSMUSG00000006215	3877	Zbtb17
ENSMUSG00000006216	2639	Clcnkb
ENSMUSG00000006218	1433	Fam131c
ENSMUSG00000006219	4457	Fblim1
ENSMUSG00000006221	2769	Hspb7
ENSMUSG00000006235	1989	Epor
ENSMUSG00000006241	2183	Ccdc159
ENSMUSG00000006262	15033	Mob1b
ENSMUSG00000006269	4381	Atp6v1b1
ENSMUSG00000006270	1117	Vax1
ENSMUSG00000006273	5305	Atp6v1b2
ENSMUSG00000006276	6792	Eps15l1
ENSMUSG00000006281	9568	Tep1
ENSMUSG00000006288	4065	Ttc5
ENSMUSG00000006289	4933	Osgep
ENSMUSG00000006299	3458	Aamp
ENSMUSG00000006301	12659	Tmbim1
ENSMUSG00000006304	2033	Arpc2
ENSMUSG00000006307	9596	Kmt2b
ENSMUSG00000006310	2357	Zbtb32
ENSMUSG00000006311	1048	Etv2
ENSMUSG00000006313	1421	Upk1a
ENSMUSG00000006315	1112	Tmem147
ENSMUSG00000006333	2522	Rps9
ENSMUSG00000006335	1201	Tfpt
ENSMUSG00000006342	3435	Susd2
ENSMUSG00000006344	5922	Ggt5
ENSMUSG00000006345	3411	Ggt1
ENSMUSG00000006356	2099	Crip2
ENSMUSG00000006360	2280	Crip1
ENSMUSG00000006362	8373	Cbfa2t3
ENSMUSG00000006369	4368	Fbln1
ENSMUSG00000006373	1857	Pgrmc1
ENSMUSG00000006378	2384	Gcat
ENSMUSG00000006386	4712	Tek
ENSMUSG00000006389	3155	Mpl
ENSMUSG00000006390	2726	Elovl1
ENSMUSG00000006392	3001	Med8
ENSMUSG00000006395	2209	Hyi
ENSMUSG00000006398	1868	Cdc20
ENSMUSG00000006403	4810	Adamts4
ENSMUSG00000006411	3746	Nectin4
ENSMUSG00000006412	1937	Pfdn2
ENSMUSG00000006418	3356	Rnf114
ENSMUSG00000006423	7424	Steep1
ENSMUSG00000006435	7284	Neurl1a
ENSMUSG00000006442	1599	Srm
ENSMUSG00000006445	4674	Epha2
ENSMUSG00000006456	3910	Rbm14
ENSMUSG00000006457	2901	Actn3
ENSMUSG00000006462	6088	A530013C23Rik
ENSMUSG00000006463	2916	Zdhhc24
ENSMUSG00000006464	7674	Bbs1
ENSMUSG00000006469	2358	Slc34a3
ENSMUSG00000006471	5835	Ndor1
ENSMUSG00000006476	4896	Nsmf
ENSMUSG00000006488	1621	Prl7a1
ENSMUSG00000006490	942	Prl8a9
ENSMUSG00000006494	7779	Pdk1
ENSMUSG00000006498	4740	Ptbp1
ENSMUSG00000006517	1859	Mvd
ENSMUSG00000006519	1039	Cyba
ENSMUSG00000006522	3638	Itih3
ENSMUSG00000006526	4362	Stimate
ENSMUSG00000006527	8637	Sfmbt1
ENSMUSG00000006529	3293	Itih1
ENSMUSG00000006538	3048	Ihh
ENSMUSG00000006542	3682	Prkag3
ENSMUSG00000006546	1193	Cryba2
ENSMUSG00000006567	6505	Atp7b
ENSMUSG00000006570	305	Defb2
ENSMUSG00000006574	4891	Slc4a1
ENSMUSG00000006575	2941	Rundc3a
ENSMUSG00000006576	8599	Slc4a3
ENSMUSG00000006585	3140	Cdt1
ENSMUSG00000006586	7959	Runx1t1
ENSMUSG00000006587	1628	Snai3
ENSMUSG00000006589	1615	Aprt
ENSMUSG00000006599	2984	Gtf2h1
ENSMUSG00000006611	3572	Hfe
ENSMUSG00000006638	1352	Abhd1
ENSMUSG00000006641	3991	Slc5a6
ENSMUSG00000006642	4116	Tcf23
ENSMUSG00000006649	6620	Nphs1
ENSMUSG00000006651	3017	Aplp1
ENSMUSG00000006673	7918	Qrich1
ENSMUSG00000006675	3890	P4htm
ENSMUSG00000006676	7048	Usp19
ENSMUSG00000006678	8813	Pola1
ENSMUSG00000006699	2966	Cdc42
ENSMUSG00000006705	6933	Pknox1
ENSMUSG00000006711	5276	D130043K22Rik
ENSMUSG00000006715	1465	Gmnn
ENSMUSG00000006717	744	Acot13
ENSMUSG00000006720	3513	Zfp184
ENSMUSG00000006724	2574	Cyp27b1
ENSMUSG00000006728	3249	Cdk4
ENSMUSG00000006731	3454	B4galnt1
ENSMUSG00000006732	2907	Mettl1
ENSMUSG00000006736	2193	Tspan31
ENSMUSG00000006740	7981	Kif5b
ENSMUSG00000006763	8080	Saal1
ENSMUSG00000006764	2879	Tph2
ENSMUSG00000006777	1565	Krt23
ENSMUSG00000006782	3639	Cnp
ENSMUSG00000006784	6147	Odad4
ENSMUSG00000006800	5871	Sulf2
ENSMUSG00000006818	10008	Sod2
ENSMUSG00000006850	3363	Tmco6
ENSMUSG00000006906	10426	Stambp
ENSMUSG00000006920	7440	Ezh1
ENSMUSG00000006930	3766	Hap1
ENSMUSG00000006931	2178	P3h4
ENSMUSG00000006932	5192	Ctnnb1
ENSMUSG00000006941	1125	Eif1b
ENSMUSG00000006948	1249	Klk4
ENSMUSG00000006958	6258	Chrd
ENSMUSG00000006998	4038	Psmd2
ENSMUSG00000007021	2071	Syngr3
ENSMUSG00000007029	5608	Vars1
ENSMUSG00000007030	4313	Vwa7
ENSMUSG00000007033	2472	Hspa1l
ENSMUSG00000007034	3112	Slc44a4
ENSMUSG00000007035	5526	Msh5
ENSMUSG00000007036	3220	Abhd16a
ENSMUSG00000007038	3733	Neu1
ENSMUSG00000007039	1593	Ddah2
ENSMUSG00000007041	1799	Clic1
ENSMUSG00000007050	3152	Lsm2
ENSMUSG00000007080	11160	Pole
ENSMUSG00000007097	7038	Atp1a2
ENSMUSG00000007107	3667	Atp1a4
ENSMUSG00000007122	1951	Casq1
ENSMUSG00000007207	2666	Stx1a
ENSMUSG00000007209	1411	Ceacam9
ENSMUSG00000007216	4244	Zfp775
ENSMUSG00000007279	4153	Scube2
ENSMUSG00000007338	1876	Mrpl49
ENSMUSG00000007379	6858	Dennd2c
ENSMUSG00000007411	9700	Mark3
ENSMUSG00000007415	4168	Gatad1
ENSMUSG00000007440	5359	Pcdha10
ENSMUSG00000007457	1603	2310003L06Rik
ENSMUSG00000007458	4170	M6pr
ENSMUSG00000007476	4308	Lrrc8a
ENSMUSG00000007480	3996	Mc5r
ENSMUSG00000007564	3411	Ppp2r1a
ENSMUSG00000007570	3192	Fance
ENSMUSG00000007589	4938	Tinf2
ENSMUSG00000007591	1717	Tssk4
ENSMUSG00000007594	3924	Hapln4
ENSMUSG00000007603	2944	Dus3l
ENSMUSG00000007610	3984	Gtpbp3
ENSMUSG00000007613	6534	Tgfbr1
ENSMUSG00000007617	11976	Homer1
ENSMUSG00000007646	4384	Rad51c
ENSMUSG00000007653	6360	Gabrb2
ENSMUSG00000007655	3444	Cav1
ENSMUSG00000007656	4957	Arpp19
ENSMUSG00000007659	4586	Bcl2l1
ENSMUSG00000007670	4319	Khsrp
ENSMUSG00000007682	6415	Dio2
ENSMUSG00000007721	1696	Ccdc124
ENSMUSG00000007739	4201	Cct4
ENSMUSG00000007777	998	Trappc2b
ENSMUSG00000007783	5605	Cpt1c
ENSMUSG00000007805	3174	Twist2
ENSMUSG00000007812	5598	Zfp655
ENSMUSG00000007815	7494	Rhoa
ENSMUSG00000007817	12523	Zmiz1
ENSMUSG00000007827	7253	Ankrd26
ENSMUSG00000007833	5622	Aldh16a1
ENSMUSG00000007836	2678	Hnrnpa0
ENSMUSG00000007837	2581	Prrg2
ENSMUSG00000007850	5842	Hnrnph1
ENSMUSG00000007867	1651	Ift43
ENSMUSG00000007872	1791	Id3
ENSMUSG00000007877	948	Tcap
ENSMUSG00000007880	11476	Arid1a
ENSMUSG00000007888	1644	Crlf1
ENSMUSG00000007891	2351	Ctsd
ENSMUSG00000007892	499	Rplp1
ENSMUSG00000007907	1505	Cabs1
ENSMUSG00000007908	5449	Hmgcll1
ENSMUSG00000007944	2052	Ttc9b
ENSMUSG00000007946	2035	Phox2a
ENSMUSG00000007950	4079	Abhd8
ENSMUSG00000007987	3608	Ift22
ENSMUSG00000007989	12804	Fzd3
ENSMUSG00000008028	3675	1700008O03Rik
ENSMUSG00000008035	2128	Mid1ip1
ENSMUSG00000008036	1472	Ap2s1
ENSMUSG00000008090	2782	Fgfrl1
ENSMUSG00000008129	2406	Brme1
ENSMUSG00000008136	1897	Fhl2
ENSMUSG00000008140	2917	Emc10
ENSMUSG00000008153	5867	Clstn3
ENSMUSG00000008167	3383	Fbxw9
ENSMUSG00000008193	2868	Spib
ENSMUSG00000008200	6583	Fnbp4
ENSMUSG00000008206	12264	Cers4
ENSMUSG00000008226	4815	Scrn3
ENSMUSG00000008301	2223	Phax
ENSMUSG00000008305	8005	Tle1
ENSMUSG00000008307	3062	1700109H08Rik
ENSMUSG00000008318	3280	Relt
ENSMUSG00000008333	2857	Snrpb2
ENSMUSG00000008348	2893	Ubc
ENSMUSG00000008373	5439	Prpf31
ENSMUSG00000008384	1344	Sertad1
ENSMUSG00000008393	2858	Carhsp1
ENSMUSG00000008398	4550	Elk3
ENSMUSG00000008429	5857	Herpud2
ENSMUSG00000008435	6595	Rdh13
ENSMUSG00000008438	2911	Adam21
ENSMUSG00000008450	2034	Nutf2
ENSMUSG00000008461	2786	Fut1
ENSMUSG00000008475	2276	Arpc5
ENSMUSG00000008482	1195	Rnf151
ENSMUSG00000008489	8313	Elavl2
ENSMUSG00000008496	8243	Pou2f2
ENSMUSG00000008540	2013	Mgst1
ENSMUSG00000008575	14957	Nfib
ENSMUSG00000008590	2411	Htr3b
ENSMUSG00000008601	1673	Rab25
ENSMUSG00000008604	4147	Ubqln4
ENSMUSG00000008658	8031	Rbfox1
ENSMUSG00000008668	2451	Rps18
ENSMUSG00000008682	2053	Rpl10
ENSMUSG00000008683	6270	Rps15a
ENSMUSG00000008690	4198	Ncaph2
ENSMUSG00000008730	10914	Hipk1
ENSMUSG00000008734	4630	Gprc5b
ENSMUSG00000008763	7969	Man1a2
ENSMUSG00000008789	3273	Ceacam5
ENSMUSG00000008813	742	Tppp2
ENSMUSG00000008822	1380	Acyp1
ENSMUSG00000008843	1067	Cldn13
ENSMUSG00000008845	5461	Cd163
ENSMUSG00000008855	8780	Hdac5
ENSMUSG00000008859	2899	Rala
ENSMUSG00000008874	591	Clec3a
ENSMUSG00000008892	5351	Vdac3
ENSMUSG00000008932	3360	Slc1a7
ENSMUSG00000008958	3639	Vps72
ENSMUSG00000008976	5687	Gabpa
ENSMUSG00000008999	4019	Bmp7
ENSMUSG00000009013	3890	Dynll1
ENSMUSG00000009030	3751	Pdcl
ENSMUSG00000009035	4702	Tmem184b
ENSMUSG00000009047	833	Gm5965
ENSMUSG00000009070	3012	Rsph14
ENSMUSG00000009073	6825	Nf2
ENSMUSG00000009075	2628	Cabp7
ENSMUSG00000009076	1248	Zmat5
ENSMUSG00000009079	5907	Ewsr1
ENSMUSG00000009090	4957	Ap1b1
ENSMUSG00000009092	1993	Derl3
ENSMUSG00000009093	989	Gstt4
ENSMUSG00000009097	3517	Tbx1
ENSMUSG00000009108	2995	Gnat2
ENSMUSG00000009112	9089	Bcl2l13
ENSMUSG00000009114	1705	2610028H24Rik
ENSMUSG00000009115	1332	Spatc1l
ENSMUSG00000009145	3419	Dqx1
ENSMUSG00000009185	511	Ccl8
ENSMUSG00000009207	9154	Lnpk
ENSMUSG00000009210	1724	Prr29
ENSMUSG00000009214	1511	Mymk
ENSMUSG00000009216	2959	Fam163b
ENSMUSG00000009246	6398	Trpm5
ENSMUSG00000009248	1623	Ascl2
ENSMUSG00000009281	2656	Rarres2
ENSMUSG00000009291	3877	Pttg1ip
ENSMUSG00000009292	12459	Trpm2
ENSMUSG00000009293	2431	Ube2g2
ENSMUSG00000009350	3424	Mpo
ENSMUSG00000009356	3135	Lpo
ENSMUSG00000009376	7679	Met
ENSMUSG00000009378	4170	Slc16a12
ENSMUSG00000009394	7031	Syn2
ENSMUSG00000009406	5381	Elk1
ENSMUSG00000009418	18814	Nav1
ENSMUSG00000009470	11212	Tnpo1
ENSMUSG00000009471	1861	Myod1
ENSMUSG00000009487	10349	Otog
ENSMUSG00000009535	7339	Rnmt
ENSMUSG00000009545	4093	Kcnq1
ENSMUSG00000009549	1195	Srp14
ENSMUSG00000009551	1431	6330409D20Rik
ENSMUSG00000009555	4611	Cdk9
ENSMUSG00000009563	3050	Tor2a
ENSMUSG00000009566	3802	Fpgs
ENSMUSG00000009569	8990	Mrtfb
ENSMUSG00000009575	9006	Cbx5
ENSMUSG00000009580	1376	Odam
ENSMUSG00000009585	9454	Apobec3
ENSMUSG00000009588	2392	St6galnac1
ENSMUSG00000009596	2245	Taf7l
ENSMUSG00000009614	5432	Sardh
ENSMUSG00000009621	6915	Vav2
ENSMUSG00000009628	9622	Tex15
ENSMUSG00000009630	1469	Ppp2cb
ENSMUSG00000009633	871	G0s2
ENSMUSG00000009640	2636	Dmap1
ENSMUSG00000009646	1182	Pla2g12b
ENSMUSG00000009647	6936	Mcu
ENSMUSG00000009654	2788	Oit3
ENSMUSG00000009670	3624	Tex11
ENSMUSG00000009681	8191	Bcr
ENSMUSG00000009687	4192	Fxyd5
ENSMUSG00000009731	5287	Kcnd1
ENSMUSG00000009733	8063	Tfcp2
ENSMUSG00000009734	7307	Pou6f2
ENSMUSG00000009739	6949	Pou6f1
ENSMUSG00000009741	4757	Ubp1
ENSMUSG00000009772	3920	Nuak2
ENSMUSG00000009828	11524	Cilk1
ENSMUSG00000009863	2239	Sdhb
ENSMUSG00000009876	788	Cox4i2
ENSMUSG00000009894	2651	Snap47
ENSMUSG00000009900	2761	Wnt3a
ENSMUSG00000009905	8147	Kdsr
ENSMUSG00000009907	8905	Vps4b
ENSMUSG00000009927	2691	Rps25
ENSMUSG00000009941	2568	Nxf2
ENSMUSG00000009995	5364	Tafazzin
ENSMUSG00000010021	4068	Kif19a
ENSMUSG00000010025	5619	Aldh3a2
ENSMUSG00000010044	2129	Zmynd10
ENSMUSG00000010045	2194	Tmem115
ENSMUSG00000010047	3293	Hyal2
ENSMUSG00000010048	2637	Ifrd2
ENSMUSG00000010051	3777	Hyal1
ENSMUSG00000010054	1785	Tusc2
ENSMUSG00000010057	2013	Nprl2
ENSMUSG00000010064	5277	Slc38a3
ENSMUSG00000010066	7944	Cacna2d2
ENSMUSG00000010067	5845	Rassf1
ENSMUSG00000010080	4067	Epn3
ENSMUSG00000010086	3923	Rnf112
ENSMUSG00000010095	3529	Slc3a2
ENSMUSG00000010097	4427	Nxf1
ENSMUSG00000010110	5808	Stx5a
ENSMUSG00000010122	3383	Slc47a1
ENSMUSG00000010136	1127	Cimap3
ENSMUSG00000010142	2836	Tnfrsf13b
ENSMUSG00000010154	2510	Spire2
ENSMUSG00000010175	8390	Prox1
ENSMUSG00000010205	3470	Raver1
ENSMUSG00000010277	8798	Bltp2
ENSMUSG00000010290	3458	AI597479
ENSMUSG00000010307	1887	Tmem86a
ENSMUSG00000010311	2575	Optc
ENSMUSG00000010342	5014	Tex14
ENSMUSG00000010358	1727	Ifi35
ENSMUSG00000010362	1575	Rdm1
ENSMUSG00000010376	1261	Nedd8
ENSMUSG00000010392	4289	Gosr1
ENSMUSG00000010406	1109	Mrpl52
ENSMUSG00000010435	979	Spaca7
ENSMUSG00000010453	6742	Kansl3
ENSMUSG00000010461	9418	Eya4
ENSMUSG00000010476	9227	Ebf3
ENSMUSG00000010492	2522	Uckl1os
ENSMUSG00000010505	7191	Myt1
ENSMUSG00000010517	5093	Faf1
ENSMUSG00000010529	1215	Gm266
ENSMUSG00000010538	1112	Tsacc
ENSMUSG00000010554	13817	Mettl16
ENSMUSG00000010592	3820	Dazl
ENSMUSG00000010601	3029	Apol7a
ENSMUSG00000010607	777	Pigyl
ENSMUSG00000010608	17376	Rbm25
ENSMUSG00000010609	4332	Psen2
ENSMUSG00000010651	1962	Acaa1b
ENSMUSG00000010660	3093	Plcd1
ENSMUSG00000010663	4812	Fads1
ENSMUSG00000010721	5850	Lmbr1
ENSMUSG00000010751	4217	Tnfrsf22
ENSMUSG00000010755	6583	Cars1
