GeneID	GSM3021797	GSM3021798	GSM3021799	GSM3021800	GSM3021801	GSM3021802
ENSG00000169991	299	331	313	284	288	206
ENSG00000272084	9	18	14	18	30	27
ENSG00000127481	3069	2929	2776	3283	3006	3117
ENSG00000230424	14	11	7	4	11	6
ENSG00000127463	937	1021	963	915	854	997
ENSG00000053372	670	633	671	852	691	776
ENSG00000286064	9	14	9	26	10	9
ENSG00000211454	48	49	42	32	43	35
ENSG00000162482	43	37	42	24	24	22
ENSG00000270728	13	26	15	22	15	23
ENSG00000053371	774	893	862	900	906	788
ENSG00000200403	2	1	1	1	0	2
ENSG00000040487	418	414	399	407	448	382
ENSG00000077549	2869	3078	3269	3223	3599	3895
ENSG00000240490	0	0	0	1	0	0
ENSG00000173436	124	132	113	217	171	238
ENSG00000201609	0	0	0	0	0	0
ENSG00000235185	0	0	0	0	0	0
ENSG00000158747	85	73	78	123	105	100
ENSG00000270136	0	0	0	0	0	0
ENSG00000226396	111	146	94	91	52	88
ENSG00000158748	6	1	3	6	11	2
ENSG00000162542	3	0	1	3	1	2
ENSG00000178828	0	0	0	0	0	0
ENSG00000235434	0	0	0	0	0	0
ENSG00000169914	517	558	431	481	430	492
ENSG00000188784	0	0	0	0	0	0
ENSG00000242688	0	0	0	0	0	0
ENSG00000188257	1	0	2	0	0	0
ENSG00000127472	0	2	0	0	0	2
ENSG00000117215	0	0	0	0	0	0
ENSG00000158786	0	0	0	0	0	0
ENSG00000227066	0	0	0	0	0	0
ENSG00000187980	7	7	1	2	2	3
ENSG00000162543	43	90	69	90	120	111
ENSG00000228105	0	0	0	0	0	0
ENSG00000284710	0	0	0	0	0	0
ENSG00000158816	31	178	79	95	292	168
ENSG00000226664	0	0	0	0	0	0
ENSG00000236963	1	3	2	3	7	2
ENSG00000226487	0	0	0	0	0	0
ENSG00000284641	0	0	0	0	0	0
ENSG00000284743	0	0	0	0	1	0
ENSG00000162545	1145	1163	1171	1305	961	1441
ENSG00000289402	5	5	3	4	2	2
ENSG00000090432	572	681	596	585	596	582
ENSG00000215520	0	0	0	0	1	0
ENSG00000183114	52	48	64	28	51	26
ENSG00000158825	0	0	0	0	0	2
ENSG00000158828	194	275	267	243	305	245
ENSG00000284005	0	0	0	0	0	0
ENSG00000117242	47	26	40	56	55	56
ENSG00000244038	2598	2839	2894	2805	3012	2800
ENSG00000117245	46	52	67	45	48	67
ENSG00000235432	0	0	0	0	0	0
ENSG00000189410	239	146	156	107	100	99
ENSG00000233069	0	0	0	0	0	0
ENSG00000127483	4113	3575	3181	4864	4769	5219
ENSG00000075151	2590	2943	2526	2567	2321	3086
ENSG00000251914	0	0	0	0	0	0
ENSG00000221808	0	0	0	0	0	0
ENSG00000233072	6	3	0	0	0	1
ENSG00000236073	0	0	0	0	0	1
ENSG00000235112	0	0	0	1	0	2
ENSG00000287192	0	1	0	0	0	2
ENSG00000117298	390	433	417	307	296	381
ENSG00000236936	1	0	0	0	0	1
ENSG00000231105	4	4	1	4	2	2
ENSG00000236216	1	0	1	3	0	2
ENSG00000228823	0	1	0	1	0	0
ENSG00000236009	0	0	0	0	0	0
ENSG00000227001	5	7	11	11	9	12
ENSG00000187952	4	5	6	14	3	14
ENSG00000186543	0	0	0	1	0	0
ENSG00000142794	243	189	182	166	192	169
ENSG00000176378	0	0	0	0	0	0
ENSG00000162551	63	117	99	112	73	176
ENSG00000289715	0	0	0	0	0	0
ENSG00000233431	0	0	1	0	0	0
ENSG00000076864	564	475	361	362	477	325
ENSG00000090686	973	867	867	1059	1000	1249
ENSG00000231978	0	0	0	0	0	0
ENSG00000187942	2	0	1	1	4	0
ENSG00000142798	409	415	385	328	349	267
ENSG00000232037	0	0	0	1	1	7
ENSG00000293453	0	0	0	0	0	0
ENSG00000283234	0	0	0	0	0	0
ENSG00000219073	0	0	0	0	0	0
ENSG00000285959	0	0	0	0	0	0
ENSG00000273610	0	0	0	0	0	0
ENSG00000201919	0	0	0	0	0	0
ENSG00000142789	0	0	0	0	0	0
ENSG00000278124	0	0	0	0	0	0
ENSG00000201273	0	0	0	0	0	0
ENSG00000228397	0	0	1	0	0	0
ENSG00000218510	29	20	19	32	30	24
ENSG00000289694	0	0	0	0	0	0
ENSG00000285752	7	9	2	8	8	12
ENSG00000285794	0	0	0	0	0	0
ENSG00000070831	86	82	58	77	55	85
ENSG00000230068	0	1	0	2	1	0
ENSG00000271428	1	0	0	1	1	0
ENSG00000162552	126	212	258	78	124	300
ENSG00000285873	1	0	1	4	1	12
ENSG00000266564	0	0	0	0	0	0
ENSG00000234397	0	1	0	0	0	0
ENSG00000279625	0	0	0	0	0	0
ENSG00000184677	643	547	504	714	647	787
ENSG00000237200	0	0	1	4	3	2
ENSG00000070886	59	137	95	28	41	44
ENSG00000276835	0	0	0	0	0	0
ENSG00000173372	0	0	0	0	0	0
ENSG00000289692	0	0	0	0	0	0
ENSG00000159189	1	0	0	0	0	0
ENSG00000173369	0	0	0	0	0	0
ENSG00000133216	2533	3469	3165	2394	2295	3060
ENSG00000265422	0	0	0	0	0	0
ENSG00000225952	1	0	0	0	2	0
ENSG00000264014	0	0	0	0	0	0
ENSG00000215906	0	0	0	0	0	0
ENSG00000227868	0	1	0	2	1	1
ENSG00000004487	5453	5700	5221	4971	4220	5614
ENSG00000240553	1	0	0	0	0	0
ENSG00000263793	0	0	0	0	0	0
ENSG00000266802	0	2	1	0	0	0
ENSG00000169641	536	465	403	555	532	549
ENSG00000293565	0	0	0	0	0	0
ENSG00000229010	0	3	0	0	0	0
ENSG00000206935	0	0	0	0	0	0
ENSG00000252578	0	0	2	0	0	0
ENSG00000289014	1	3	0	0	0	3
ENSG00000179546	2	0	0	4	4	0
ENSG00000215381	0	0	0	0	0	0
ENSG00000261326	0	1	1	0	2	0
ENSG00000284726	0	0	0	0	0	0
ENSG00000125944	4	2	4	3	3	4
ENSG00000125945	0	0	0	0	0	0
ENSG00000249087	0	0	0	0	0	0
ENSG00000201405	0	0	0	0	0	0
ENSG00000271420	0	0	0	0	0	0
ENSG00000204219	0	0	0	0	0	0
ENSG00000232482	0	0	0	0	0	0
ENSG00000088280	2	1	5	1	4	1
ENSG00000007968	0	0	1	1	0	0
ENSG00000235052	0	0	0	0	0	0
ENSG00000117318	0	0	1	0	0	0
ENSG00000285802	0	0	0	0	0	0
ENSG00000197880	0	0	0	0	0	0
ENSG00000229239	0	0	0	0	0	0
ENSG00000142676	18854	17947	19253	16943	16077	16010
ENSG00000236810	25	35	16	20	44	22
ENSG00000011007	700	642	698	765	761	778
ENSG00000057757	1105	949	980	924	854	947
ENSG00000289835	4	3	2	2	12	5
ENSG00000011009	709	968	968	906	845	960
ENSG00000117308	527	712	619	599	561	624
ENSG00000117305	334	440	423	292	305	268
ENSG00000179163	161	218	190	210	274	214
ENSG00000188822	0	0	1	0	0	0
ENSG00000229106	2	0	2	0	0	1
ENSG00000232557	0	0	0	0	0	0
ENSG00000264926	0	0	0	0	0	0
ENSG00000230228	20	9	17	23	9	29
ENSG00000189266	854	827	881	919	815	1115
ENSG00000188529	2085	1671	1633	2239	1913	2237
ENSG00000215905	0	0	0	0	0	0
ENSG00000225315	0	0	0	0	0	0
ENSG00000142661	0	0	4	0	1	0
ENSG00000230703	0	0	0	0	0	0
ENSG00000142677	0	1	0	0	3	1
ENSG00000185436	16	19	17	26	24	18
ENSG00000158055	5	13	3	2	2	0
ENSG00000230023	0	0	0	0	1	0
ENSG00000232298	0	0	0	0	0	0
ENSG00000001460	58	107	62	80	115	89
ENSG00000001461	124	128	104	152	139	144
ENSG00000288982	0	1	0	0	1	1
ENSG00000286061	1	1	0	1	0	0
ENSG00000117602	128	173	156	126	130	148
ENSG00000184454	0	1	1	0	1	1
ENSG00000227312	0	0	0	0	0	0
ENSG00000239106	0	0	0	0	0	0
ENSG00000133226	1810	1614	1544	1514	1404	1657
ENSG00000284699	0	0	0	0	0	0
ENSG00000169504	1846	1382	1482	2116	1477	2044
ENSG00000238482	0	0	0	0	0	0
ENSG00000020633	0	1	0	0	0	0
ENSG00000278034	0	0	0	0	0	0
ENSG00000229162	0	0	0	0	0	0
ENSG00000261025	0	0	1	0	0	0
ENSG00000264371	0	0	0	0	0	0
ENSG00000285823	0	0	0	0	0	0
ENSG00000233755	0	0	0	0	0	0
ENSG00000233419	0	0	0	0	0	0
ENSG00000231953	0	0	0	0	0	0
ENSG00000117614	543	562	557	642	535	663
ENSG00000284602	9	19	13	15	28	23
ENSG00000284657	1	2	3	5	2	6
ENSG00000117616	804	883	658	842	1054	1152
ENSG00000272432	1	2	1	1	5	2
ENSG00000261349	9	7	6	6	6	7
ENSG00000187010	4	13	6	10	9	7
ENSG00000224183	4	1	3	1	2	2
ENSG00000259984	1	0	3	0	4	6
ENSG00000183726	1176	1141	1275	1156	1042	1144
ENSG00000188672	17	16	13	2	3	3
ENSG00000238084	1	0	0	0	7	0
ENSG00000204178	806	828	780	968	711	1115
ENSG00000157978	116	81	89	103	123	99
ENSG00000225643	1	0	6	0	2	2
ENSG00000117643	177	135	164	100	97	87
ENSG00000233478	1	4	1	0	0	0
ENSG00000162430	1573	1781	1772	1609	1566	1664
ENSG00000255054	0	0	0	0	0	0
ENSG00000228172	5	10	6	6	5	11
ENSG00000117640	926	1005	970	1125	1054	1150
ENSG00000272478	0	0	0	0	0	0
ENSG00000127423	92	62	56	82	87	85
ENSG00000236528	0	1	0	2	0	0
ENSG00000182749	106	112	98	77	84	75
ENSG00000207302	0	0	0	0	0	0
ENSG00000117632	13592	16740	15134	18326	15175	21934
ENSG00000229786	15	19	19	4	5	10
ENSG00000223624	5	7	2	0	2	0
ENSG00000283938	0	0	0	0	0	0
ENSG00000158006	127	144	142	151	159	154
ENSG00000207237	0	0	0	0	0	0
ENSG00000252190	0	0	0	0	0	0
ENSG00000252691	0	0	0	0	0	0
ENSG00000158008	51	55	49	47	41	25
ENSG00000158014	9	14	12	7	14	14
ENSG00000284309	0	0	1	0	0	0
ENSG00000158022	0	0	0	1	0	3
ENSG00000175087	279	297	290	286	303	304
ENSG00000197245	5	11	3	8	12	7
ENSG00000282872	4	8	4	16	26	30
ENSG00000236782	22	23	11	20	19	15
ENSG00000142684	0	0	0	0	0	0
ENSG00000142675	105	128	92	127	142	134
ENSG00000188782	0	0	0	1	0	0
ENSG00000236155	0	0	0	0	0	0
ENSG00000293494	1	0	0	0	0	0
ENSG00000278572	0	0	0	0	1	0
ENSG00000130695	959	740	688	784	782	764
ENSG00000270733	1	0	0	0	1	2
ENSG00000142669	990	1137	1189	1330	1173	1287
ENSG00000158062	517	738	555	617	689	734
ENSG00000169442	0	0	0	0	0	0
ENSG00000176092	2	4	2	2	10	4
ENSG00000225854	0	0	0	0	0	0
ENSG00000176083	0	0	0	0	0	0
ENSG00000131914	11	49	41	41	24	76
ENSG00000117682	492	550	491	535	479	493
ENSG00000223583	2	5	5	4	1	4
ENSG00000225891	6	7	6	8	11	16
ENSG00000198830	5267	4604	4878	5053	5894	5208
ENSG00000224129	0	0	0	0	0	0
ENSG00000117676	0	0	1	0	0	0
ENSG00000238705	0	0	0	0	0	0
ENSG00000243905	0	0	0	0	0	0
ENSG00000252802	0	0	0	0	0	0
ENSG00000252429	0	0	0	0	0	0
ENSG00000289452	0	0	0	0	0	0
ENSG00000229247	0	0	0	0	0	0
ENSG00000238316	0	0	0	0	0	0
ENSG00000235069	0	0	0	0	0	0
ENSG00000260063	8	17	10	4	7	15
ENSG00000290006	0	0	0	0	0	0
ENSG00000117713	3072	3515	3335	3898	3216	4402
ENSG00000060642	96	109	130	154	121	106
ENSG00000241188	0	0	0	0	0	0
ENSG00000287810	0	0	0	0	0	0
ENSG00000204160	859	920	836	838	784	875
ENSG00000175793	2	1	7	1	5	10
ENSG00000142751	507	498	440	486	428	547
ENSG00000226698	0	0	0	0	0	0
ENSG00000289554	12	12	11	9	7	14
ENSG00000198746	197	204	173	206	155	155
ENSG00000090273	1472	1380	1400	1869	1623	1713
ENSG00000131910	0	0	0	0	0	0
ENSG00000175707	2	0	2	1	7	1
ENSG00000172746	1	0	0	2	1	0
ENSG00000224064	0	0	0	0	0	0
ENSG00000225294	0	0	1	0	0	0
ENSG00000253368	73	104	71	69	77	75
ENSG00000158246	7	10	8	29	13	23
ENSG00000090020	242	350	316	294	297	319
ENSG00000229985	0	0	0	0	0	0
ENSG00000214973	8	6	9	14	9	6
ENSG00000225159	18	54	22	20	21	15
ENSG00000225990	0	0	0	0	0	0
ENSG00000224311	0	0	0	0	0	0
ENSG00000142784	1330	1758	1480	1375	1185	1498
ENSG00000252098	0	0	0	0	0	1
ENSG00000243659	0	6	7	6	8	9
ENSG00000186501	824	1051	905	919	1039	872
ENSG00000206888	1	1	2	1	0	2
ENSG00000241547	30	27	28	34	34	28
ENSG00000142765	3	11	19	10	12	14
ENSG00000142733	37	81	72	21	45	49
ENSG00000142748	0	0	2	1	0	2
ENSG00000174950	1	14	4	3	2	5
ENSG00000231207	0	1	0	0	0	0
ENSG00000181773	35	34	35	17	8	22
ENSG00000158195	819	1063	884	809	967	858
ENSG00000241169	0	0	0	0	0	0
ENSG00000237429	1	2	0	1	5	0
ENSG00000126705	507	1011	815	714	656	844
ENSG00000000938	1	1	0	0	0	3
ENSG00000235912	257	250	207	274	217	240
ENSG00000233975	0	0	0	1	0	0
ENSG00000126709	57	129	80	104	99	68
ENSG00000225886	0	5	5	1	1	1
ENSG00000206767	0	0	0	0	0	0
ENSG00000226662	0	0	0	0	0	0
ENSG00000207095	0	0	0	0	0	0
ENSG00000287244	0	1	2	0	0	1
ENSG00000009780	151	143	146	137	131	167
ENSG00000231344	3	0	0	2	4	5
ENSG00000230833	0	0	0	0	0	0
ENSG00000117758	861	978	867	882	706	1035
ENSG00000269971	0	0	0	1	0	0
ENSG00000270031	5	0	0	3	2	1
ENSG00000223062	0	0	0	0	0	0
ENSG00000286433	0	2	0	1	0	3
ENSG00000117751	849	884	923	880	859	952
ENSG00000252947	0	1	1	1	0	0
ENSG00000130775	31	29	35	30	18	22
ENSG00000117748	1225	982	1145	1299	1141	1227
ENSG00000130768	0	11	5	15	14	13
ENSG00000227050	0	0	0	1	0	0
ENSG00000158156	85	79	81	44	91	58
ENSG00000158161	544	414	414	468	498	498
ENSG00000238231	0	2	0	0	0	5
ENSG00000240750	1	0	0	0	1	1
ENSG00000228589	151	249	199	149	215	252
ENSG00000228943	0	0	0	0	0	0
ENSG00000289576	0	0	0	0	1	0
ENSG00000214812	0	0	0	0	0	0
ENSG00000253005	0	0	0	0	0	0
ENSG00000169403	4	1	1	1	11	1
ENSG00000126698	987	1111	1069	1262	1227	1456
ENSG00000290123	0	0	0	0	0	0
ENSG00000130770	4	1	3	1	0	1
ENSG00000270605	0	0	0	1	0	1
ENSG00000271398	0	0	0	0	0	0
ENSG00000130766	0	1	1	1	1	0
ENSG00000130772	0	0	0	0	0	0
ENSG00000204138	948	1058	1070	1116	942	1207
ENSG00000206779	0	0	0	0	0	0
ENSG00000229820	1	2	0	3	1	7
ENSG00000221216	0	0	0	0	0	0
ENSG00000180198	799	552	668	887	833	780
ENSG00000242125	241	170	186	224	253	234
ENSG00000274266	0	0	0	0	0	0
ENSG00000200087	2	5	9	1	4	3
ENSG00000231468	19	28	16	30	22	30
ENSG00000279443	10	14	21	15	10	10
ENSG00000180098	550	586	552	439	463	505
ENSG00000197989	165	103	120	105	127	97
ENSG00000221539	3	1	0	3	1	0
ENSG00000278274	0	0	0	0	0	0
ENSG00000273544	0	0	0	0	0	0
ENSG00000280498	0	0	0	0	0	0
ENSG00000274582	0	0	0	0	0	0
ENSG00000120656	308	358	359	289	302	417
ENSG00000188060	23	10	13	10	8	11
ENSG00000229388	0	0	4	1	3	4
ENSG00000270103	0	0	0	0	0	0
ENSG00000274978	0	0	0	0	0	0
ENSG00000162419	317	290	293	405	367	442
ENSG00000252777	0	0	0	0	0	0
ENSG00000289291	4	4	2	6	9	6
ENSG00000198492	1242	1171	1271	1273	1201	1400
ENSG00000116329	3	4	6	2	4	7
ENSG00000233427	0	0	0	0	0	0
ENSG00000199756	0	0	0	0	0	0
ENSG00000159023	2422	2709	2645	2858	1962	2974
ENSG00000225616	11	22	15	21	10	19
ENSG00000206704	0	0	0	0	0	0
ENSG00000277958	0	0	0	0	0	0
ENSG00000253304	0	2	1	11	4	6
ENSG00000225750	0	2	0	0	0	1
ENSG00000116350	1908	1849	1871	1994	1941	2183
ENSG00000277916	0	0	0	0	0	0
ENSG00000116353	422	372	386	315	368	303
ENSG00000237934	2	2	0	0	6	2
ENSG00000060656	332	467	420	394	418	358
ENSG00000230523	1	0	0	0	0	0
ENSG00000225011	0	0	0	0	0	0
ENSG00000228176	0	0	0	0	0	0
ENSG00000284676	0	0	0	0	0	0
ENSG00000270927	0	0	0	0	0	0
ENSG00000233399	0	0	0	0	0	0
ENSG00000233372	0	0	0	0	0	0
ENSG00000231251	0	0	0	0	0	0
ENSG00000236335	0	0	0	0	0	0
ENSG00000231949	0	0	0	0	0	0
ENSG00000289710	0	0	0	0	0	0
ENSG00000162510	7	4	2	4	3	5
ENSG00000186056	6	5	3	1	7	5
ENSG00000287510	0	0	0	0	0	0
ENSG00000162511	1	1	0	0	1	0
ENSG00000264773	0	0	0	0	0	0
ENSG00000229607	0	0	0	0	0	0
ENSG00000223382	1	0	0	0	3	2
ENSG00000222784	0	0	0	0	0	0
ENSG00000235143	0	1	0	0	0	0
ENSG00000162512	2163	2841	2605	2699	2092	2928
ENSG00000266210	0	0	0	0	0	0
ENSG00000134644	2612	2404	2504	2518	2369	2729
ENSG00000237329	0	0	0	0	0	0
ENSG00000232768	0	0	2	0	0	0
ENSG00000215900	2	1	3	1	0	1
ENSG00000225142	0	1	0	0	0	0
ENSG00000084628	3075	5053	4199	3404	2363	3554
ENSG00000060688	991	874	913	978	909	900
ENSG00000229447	2	5	2	1	3	6
ENSG00000121766	976	1106	1030	1059	924	1114
ENSG00000229044	0	0	0	0	0	0
ENSG00000121769	207	160	222	118	93	157
ENSG00000168528	926	920	997	738	802	602
ENSG00000215899	1	0	2	0	0	0
ENSG00000206981	0	0	0	0	0	0
ENSG00000293391	0	0	0	0	0	0
ENSG00000260386	0	0	0	0	0	0
ENSG00000265961	0	0	0	0	0	0
ENSG00000284543	1	1	1	0	0	0
ENSG00000229167	0	0	1	0	0	0
ENSG00000142910	1	0	0	0	0	0
ENSG00000121764	2	3	4	3	3	0
ENSG00000162517	721	937	931	901	900	1024
ENSG00000235790	1	0	0	3	3	0
ENSG00000264078	0	0	1	0	0	0
ENSG00000084636	63	38	29	25	37	34
ENSG00000121753	3162	2727	2421	2178	2534	1926
ENSG00000266580	0	0	0	0	0	0
ENSG00000254545	0	0	0	0	0	0
ENSG00000134668	2	2	0	3	6	4
ENSG00000203620	0	0	0	0	0	1
ENSG00000269967	0	0	0	0	1	0
ENSG00000184007	1905	1853	2110	2079	1917	2180
ENSG00000288678	0	0	0	0	0	0
ENSG00000228634	3	0	0	1	0	0
ENSG00000284702	0	0	0	0	0	0
ENSG00000121774	4516	5131	4660	4799	4333	5180
ENSG00000203325	0	7	3	0	2	3
ENSG00000121775	698	651	708	836	717	724
ENSG00000266203	0	0	0	0	2	0
ENSG00000276493	0	0	0	0	0	0
ENSG00000025800	1000	1092	1069	1001	904	1046
ENSG00000250135	0	0	0	0	0	0
ENSG00000084652	1133	1050	854	1257	1121	1166
ENSG00000160050	315	463	351	477	389	430
ENSG00000224066	5	3	2	5	5	1
ENSG00000160051	145	153	128	141	133	131
ENSG00000222046	5	14	9	12	11	11
ENSG00000160055	206	265	222	264	274	297
ENSG00000084623	3097	2984	3254	3038	3077	3130
ENSG00000291132	11	14	16	11	6	4
ENSG00000220785	0	0	0	0	0	0
ENSG00000290045	1	5	0	0	0	1
ENSG00000183615	13	2	7	6	2	4
ENSG00000182866	1	1	0	0	0	0
ENSG00000277617	0	0	0	0	0	0
ENSG00000252450	0	0	0	0	0	0
ENSG00000116478	2382	1646	1708	1972	1940	1761
ENSG00000175130	12551	15450	15634	15796	14042	17761
ENSG00000233775	4	1	0	0	0	2
ENSG00000162526	0	2	0	4	4	3
ENSG00000225828	104	128	136	122	124	154
ENSG00000160058	1383	1612	1425	1568	1408	1824
ENSG00000224333	1	1	5	3	2	0
ENSG00000270850	2	0	0	0	1	0
ENSG00000229259	0	1	0	2	1	2
ENSG00000263529	0	0	0	0	0	0
ENSG00000254553	0	0	0	0	0	0
ENSG00000273274	162	155	138	152	176	166
ENSG00000160062	187	187	201	173	178	226
ENSG00000176261	233	252	206	304	230	266
ENSG00000200591	0	0	0	0	0	1
ENSG00000162521	3504	3162	3079	3419	3158	3749
ENSG00000162520	1	5	1	2	1	1
ENSG00000224409	0	0	0	0	0	0
ENSG00000162522	941	1120	851	764	880	768
ENSG00000134684	3976	3028	3327	3080	2959	2690
ENSG00000116497	844	616	666	768	740	797
ENSG00000160097	950	1373	1146	836	783	1078
ENSG00000121905	345	199	211	133	255	75
ENSG00000121900	24	12	15	9	15	3
ENSG00000287691	0	2	2	2	2	2
ENSG00000116514	485	523	436	434	441	505
ENSG00000278966	0	0	0	0	0	0
ENSG00000217644	0	0	0	0	1	0
ENSG00000239670	0	0	0	0	0	0
ENSG00000236065	0	0	0	0	0	0
ENSG00000004455	1259	1067	1131	1209	1116	1189
ENSG00000276645	0	0	0	0	0	0
ENSG00000142920	265	217	248	174	264	186
ENSG00000278997	24	41	14	16	20	18
ENSG00000116525	364	539	412	325	308	354
ENSG00000279179	8	15	4	9	6	8
ENSG00000284721	0	0	1	0	1	0
ENSG00000160094	867	832	838	829	767	764
ENSG00000270115	0	9	1	1	1	2
ENSG00000184389	6	0	3	1	9	0
ENSG00000225313	86	149	93	121	136	182
ENSG00000134686	3811	4950	4217	4200	3538	4465
ENSG00000284154	0	0	1	1	1	0
ENSG00000222112	2	3	2	4	9	6
ENSG00000233246	3	0	0	5	1	0
ENSG00000234512	0	0	0	0	0	0
ENSG00000121903	171	181	175	253	212	226
ENSG00000235907	5	3	0	0	2	2
ENSG00000121904	839	688	451	579	635	604
ENSG00000227000	0	0	0	0	0	0
ENSG00000176256	0	0	0	0	0	0
ENSG00000231163	1	1	0	0	0	0
ENSG00000201148	0	0	0	0	0	0
ENSG00000142698	44	21	23	16	24	7
ENSG00000270241	0	0	0	0	0	0
ENSG00000287703	0	0	0	0	0	0
ENSG00000207941	0	0	0	0	0	1
ENSG00000163866	488	459	489	543	480	515
ENSG00000189280	5	4	2	4	3	6
ENSG00000189433	1	0	0	0	0	2
ENSG00000255811	0	0	0	0	0	0
ENSG00000188910	1	0	1	0	0	0
ENSG00000187513	2	0	2	2	0	1
ENSG00000230163	0	0	0	0	0	0
ENSG00000116544	144	198	159	175	142	190
ENSG00000284773	21	16	8	6	3	3
ENSG00000293382	1	2	3	2	9	4
ENSG00000241014	0	0	0	0	0	0
ENSG00000243749	0	1	2	0	0	0
ENSG00000271741	0	0	0	0	0	0
ENSG00000163867	138	160	152	192	159	192
ENSG00000197056	147	139	135	158	143	151
ENSG00000233940	0	0	0	0	0	0
ENSG00000228348	0	0	0	0	0	0
ENSG00000284640	0	4	1	1	4	4
ENSG00000116560	8633	7239	7014	9565	7982	9595
ENSG00000201868	0	0	2	0	0	0
ENSG00000146463	1594	1343	1421	1793	1420	1789
ENSG00000240374	0	0	0	0	0	0
ENSG00000201542	0	0	0	0	0	0
ENSG00000229994	451	360	450	267	353	336
ENSG00000227409	0	0	0	1	2	0
ENSG00000142687	1483	1659	1588	1290	1237	1358
ENSG00000278702	0	0	0	0	0	0
ENSG00000236274	0	0	0	0	0	0
ENSG00000020129	1004	1189	1076	1001	1032	928
ENSG00000239636	5	21	6	10	3	16
ENSG00000116819	129	204	124	70	87	103
ENSG00000126067	2187	2310	2434	2197	2185	2581
ENSG00000142686	464	441	381	382	338	290
ENSG00000092853	333	186	219	364	257	324
ENSG00000232335	0	0	0	0	1	0
ENSG00000134698	1173	1041	999	1124	884	1083
ENSG00000092847	3085	2524	2463	2684	2177	2464
ENSG00000271164	0	0	0	1	0	0
ENSG00000286899	3	6	4	1	2	5
ENSG00000271914	0	0	0	0	0	0
ENSG00000126070	727	538	517	617	611	605
ENSG00000271554	2	2	0	2	3	0
ENSG00000293245	1	0	0	0	1	2
ENSG00000232862	0	0	0	0	0	0
ENSG00000092850	327	418	293	272	528	353
ENSG00000116863	515	615	545	602	687	591
ENSG00000171812	5	5	0	3	13	3
ENSG00000054116	1016	1052	1055	1077	1068	1137
ENSG00000116871	2122	3037	2341	2331	2090	2588
ENSG00000264592	0	0	0	0	0	0
ENSG00000054118	1915	1780	1855	2166	1793	2130
ENSG00000231849	0	0	0	0	1	0
ENSG00000214193	169	195	131	84	88	69
ENSG00000142694	0	0	0	0	0	0
ENSG00000286379	10	5	8	13	8	13
ENSG00000196182	1226	1334	1350	1140	1018	1216
ENSG00000181817	430	551	521	432	447	435
ENSG00000222821	0	0	0	0	0	0
ENSG00000116885	164	312	215	237	216	288
ENSG00000201448	0	0	0	1	0	0
ENSG00000116898	739	799	807	848	914	919
ENSG00000119535	0	5	5	0	3	1
ENSG00000230214	0	0	0	0	0	0
ENSG00000284705	3	0	2	0	0	1
ENSG00000284720	0	0	0	0	0	0
ENSG00000234481	0	0	0	0	0	0
ENSG00000163873	1146	1863	1445	1697	1236	1742
ENSG00000284650	1	0	0	0	0	3
ENSG00000223944	0	1	0	0	0	0
ENSG00000264698	0	0	0	0	0	0
ENSG00000207328	0	0	0	0	0	0
ENSG00000252368	0	0	0	0	0	0
ENSG00000230451	0	0	0	0	0	2
ENSG00000233621	8	10	1	4	16	12
ENSG00000163874	32	21	26	17	21	19
ENSG00000283724	0	0	0	0	0	0
ENSG00000163875	1369	1484	1411	1474	1243	1606
ENSG00000263675	0	1	0	0	2	0
ENSG00000163877	213	196	196	185	155	211
ENSG00000232273	0	0	0	1	1	4
ENSG00000237749	7	13	6	4	4	7
ENSG00000163879	740	1158	997	1144	1339	1451
ENSG00000134697	662	614	731	743	634	682
ENSG00000284748	3	1	2	5	6	4
ENSG00000169218	277	613	625	635	700	548
ENSG00000116922	312	265	303	304	285	294
ENSG00000134690	988	789	900	1113	997	1102
ENSG00000183317	270	342	227	200	192	200
ENSG00000200421	0	1	0	0	0	0
ENSG00000214141	1	0	0	0	0	1
ENSG00000227416	0	0	0	2	0	0
ENSG00000185090	224	402	305	345	256	410
ENSG00000233728	0	0	0	0	0	0
ENSG00000196449	298	324	285	235	296	269
ENSG00000197982	783	1138	858	892	966	959
ENSG00000188786	280	173	277	244	211	270
ENSG00000235673	0	0	1	0	0	0
ENSG00000230955	0	0	0	0	0	0
ENSG00000204084	323	261	244	269	237	209
ENSG00000252448	0	0	0	0	0	0
ENSG00000222282	0	0	0	0	0	0
ENSG00000277168	0	0	0	0	0	0
ENSG00000183431	1821	1704	1797	1928	1548	1882
ENSG00000212541	0	1	0	0	0	0
ENSG00000183386	124	122	141	97	88	75
ENSG00000183520	565	497	513	566	544	577
ENSG00000185668	126	485	322	93	131	217
ENSG00000224592	12	39	29	17	17	12
ENSG00000223589	0	1	0	0	0	0
ENSG00000265596	0	0	0	0	0	0
ENSG00000284623	0	2	0	0	0	0
ENSG00000286552	0	0	0	0	0	1
ENSG00000287987	0	0	0	0	1	0
ENSG00000237290	1	1	0	0	2	1
ENSG00000275350	0	0	0	0	0	0
ENSG00000200796	0	0	0	0	0	0
ENSG00000238063	1	3	3	0	0	3
ENSG00000215895	1	3	0	2	3	3
ENSG00000284632	1	0	0	0	0	0
ENSG00000116954	207	193	176	206	176	224
ENSG00000273637	0	0	0	0	0	0
ENSG00000228436	17	11	18	18	19	13
ENSG00000214114	112	83	98	138	141	98
ENSG00000274944	0	0	0	0	0	0
